order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
00c47cfa491ef55779ec7557673087fc,1,e62d582ddb7630168d7227ca1f9edbd2,1c56ffe0e9dea2657fc6e95b53f40b13,2018-07-27 13:31:22,59.0,13.07
00c62d05602c1ca8164b98746d127fa8,1,8e7a3ee016b12c87b5e3e7e717620758,955fee9216a65b617aa5c0531780ce60,2018-06-13 04:52:02,110.0,18.35
00d15ff0236872686e4899ed1ce680ad,1,702a14f9c5a93130c3346c4de901d864,55029529919c0123526150bd26ca8f20,2018-08-15 03:55:11,57.95,22.34
00d29386638bbfd1331a2cd7ab91b5b5,1,5fb8e63ae576fbfbd243c50c5ce74050,ea8482cd71df3c1969d7b9473ff13abc,2017-10-02 18:06:01,20.99,11.85
00f1bb0af030935db1745ee28367ea26,1,677d8ace413e0060fa8686cde56eaf10,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-08 23:31:34,268.9,19.98
00f251b943aba645652c7138e4716fee,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-08-15 11:44:26,77.9,23.35
00f324f6ec332cd73ef8be4888573662,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-09 22:03:39,134.9,21.43
00fc308dd7f0937682698becaa9dcc45,1,940d38f0ef286bd93612fcdc91dd38ed,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-08-23 20:10:12,85.71,18.4
010078e0913f48d014483bd856c01ca1,1,96f608a5fe010cb34dc25baee3274444,6fd52c528dcb38be2eea044946b811f8,2017-12-12 15:14:15,49.89,8.72
010ff1cfe12f3094577e72b7bcecdf98,1,3fe46d73f7527ad59e36c21c3e783041,e06f09ec0a4aca210779cf1cfc63cf19,2017-10-30 00:14:21,249.0,13.24
01156b662f3f47b249b5a8881d205f08,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,2017-09-19 20:50:11,27.9,15.1
01235dc626dcf13283207ba7f36a959a,1,176faef125e3675b4eeaa6083ada61e1,855668e0971d4dfd7bef1b6a4133b41b,2018-08-06 02:50:16,25.99,5.31
01235dc626dcf13283207ba7f36a959a,2,10dae91e0aba95747e90280edeffe883,855668e0971d4dfd7bef1b6a4133b41b,2018-08-06 02:50:16,25.99,9.57
0124e0c5bfae1979838a91e47df53f14,1,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2018-02-14 16:31:36,49.9,12.48
012670c73246a753cbde0a215c2b9e8f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-03-08 19:15:26,97.9,16.94
014872cb0c4fc7695c70484966baa65c,1,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,2,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,3,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,4,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
0148d3df00cebda592d4e5f966e300cc,1,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,2,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,3,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,4,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,5,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0149c597dcc0963d7315f904495b631c,1,b0ed7fe63babb3e705115f53fa74b20c,dbd66278cbfe1aa1000f90a217ca4695,2018-05-03 03:15:13,29.0,8.88
0171ca1dc94d8ebde8bbd3b686f44c41,1,b3145c36d221143053908beb4564bad9,79ebd9a61bac3eaf882805ed4ecfa12a,2018-05-04 20:10:48,64.9,19.42
0182f6cbb4fb10918a76485fc92d7c49,1,7272a36ac93b0f214500840025f04a73,79ebd9a61bac3eaf882805ed4ecfa12a,2017-12-04 03:23:36,14.9,15.1
018cb6a10649393055c272ba2984e8bb,1,3c949f7dabf571691248f935a0063fbd,ececbfcff9804a2d6b40f589df8eef2b,2018-04-09 18:49:48,56.8,18.28
01946da9e2db8bab61d79296c037ee1f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-01-11 18:06:39,97.9,16.94
019536ad39a0dea8bb75c00359a0386b,1,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,2017-09-08 16:10:14,49.9,35.67
01978b8bae8292ffb4cee6abdf9b9089,1,7bcf2266b78ccc737b8f26f925d3c5d4,1464afc72f696af775557a821c2e253f,2017-12-18 03:57:24,42.9,15.1
01c0514b1f2a7375948323b959cc5682,1,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-02 20:50:19,15.9,16.79
01d3d4cb8c553d507dfd26fbd8b41e95,1,33e77eecc23c25a65d10f627e5053617,7c67e1448b00f6e969d365cea6b010ab,2017-11-09 15:10:11,114.94,34.16
01e6f40a293da5a9dc11e49695c7541d,1,f7ac498363699addc5ff78eadee46977,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-05 04:30:25,48.99,15.1
01e7138289b75d9624b04dfe12379c1d,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-07 20:14:01,19.9,12.48
01e7138289b75d9624b04dfe12379c1d,2,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-07 20:14:01,19.9,12.48
01f74d38c7379a28cc0ac3d90e80c7ea,1,c1cf8f51eac90b1ff478250b3d35c37b,bc47d5d1490df2b36add65d733eafaba,2018-02-08 02:55:52,29.9,15.1
020550d9cdfb7110d07fd1a1f8937c6e,1,de7034010d180a33f04a16b235281265,1838dd9b8977065acf51d95e0053ea7a,2017-09-08 18:04:25,28.9,13.37
020aec76c43508e4214579c52c1133f4,1,2f5895fbda5cbf713513c5b641383a97,51e4e89242cbb846c2deff3dc015650e,2018-07-02 00:31:04,27.9,19.39
020f04b3da1d597b9a00b825762299ba,1,77f217636750a5d2e21017effe0a634d,c092292535a57dacd95a8765f5518f87,2018-07-11 16:31:25,125.0,18.98
023af4b88d12c9f3f56bcb55da0450c5,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,79.0,32.49
023af4b88d12c9f3f56bcb55da0450c5,2,f1b067568bb39768f754b0d1ab1abcf6,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,99.0,3.25
0256530d814cde05587fcd8e1b992bc8,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2017-10-05 13:56:12,325.0,18.71
0260b4ed1d24feacffa9d9783016a467,1,98e91d0f32954dcd8505875bb2b42cdb,01cf7e3d21494c41fb86034f2e714fa1,2017-03-27 17:14:02,59.9,15.63
02623e799dcc1e41066ddfe4af591f24,1,ffd34459c21034d1da6df9800de0d7a3,11bfa66332777660bd0640ee84d47006,2017-12-12 08:57:21,52.99,15.12
02645c905eb7d1591a679f9bc3b669fd,1,9f1c3e71d56894398a42b050b07f1baa,92eb0f42c21942b6552362b9b114707d,2018-02-01 02:41:29,12.77,7.78
02680f764ca402aabbb86572ed2731ef,1,af62192c9415dbf2b36c294762acd9ed,63b464dbf392c7b80d12d932fa7cafed,2017-06-08 17:30:17,169.0,16.89
027286057add812ecb77ad0b23604c06,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-03-08 17:29:19,149.0,23.84
027ae252d37e5527c2e109e268b222e2,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-24 22:18:42,53.9,14.47
02875e2e1d01d7a1533215fb97510b06,1,fd1446e03cb63518fdc2d2e91f6208b2,aba1721a889e04decc910aa13b768ef4,2017-08-31 02:24:28,199.0,8.65
02971473bcfb16642904d57bc3be50b8,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-07-06 12:45:09,99.99,11.9
02a98752595ee9d94c570ad3e18055b4,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-08-06 13:04:18,68.9,11.5
02b7e7c49710de373ce4bb83fd4bf81d,1,095cb863f2b04911455ad33f5177062e,2059c39f76271d4ca3f15b5ffaccc8b8,2017-05-16 07:35:07,53.9,13.4
02bee300cb834a5d334ae42fdc325e7a,1,0b6a32b32a7dc68b12e8a0e0805c44d5,fa1c13f2614d7b5c4749cbc52fecda94,2018-06-21 18:22:56,195.9,8.63
02c8875e5351540e76019fb7429e163f,1,a76d6212f99d1253fb7bcfe02ce87d8a,8b321bb669392f5163d04c59e235e066,2018-02-21 14:27:14,9.0,7.78
02da43e64b38100ea4b0b4a76cc2ba66,1,26dbcaad027ebbead6bb387c7d68abca,46dc3b2cc0980fb8ec44634e21d2718e,2017-05-30 08:42:34,249.99,18.32
02dbd29bc7a490d582762fae9f0fd997,1,c863f578eb77e9238bfc0db8d0ffa3c8,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-12-04 12:11:19,48.3,21.15
02de39953ce1cf1f7c6d46aac400ee82,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-07-26 10:45:05,69.0,18.58
02e8498a91ec0e72dfaff47b27c805a3,1,76f4d017416dbf316f05abe3a1aa04df,7142540dd4c91e2237acb7e911c4eba2,2017-11-21 07:30:31,84.9,17.84
02ed3b96772956405d25c2d35c766c68,1,1becf32f9c527bad8d88e8e6aa99f021,2a84855fd20af891be03bc5924d2b453,2018-04-17 10:35:37,89.9,9.36
02ff3675b59b53ca5cdcb2b6752aeea1,1,d465fef4e52e46bc9e04996b37789bbd,8a87611c08849ffeeccab52aa798b6c7,2017-02-06 17:10:20,53.95,15.59
03138c298bfe1ee7855eefc9442346a8,1,fb2f2ec90b4ee90ad257bbf89d01247e,1835b56ce799e6a4dc4eddc053f04066,2018-06-20 08:58:53,40.0,19.47
03181fddac1b424c893821ec539b2abf,1,f60e19fc3b0ee38735e6a6fefe937bdf,6481e96574816ead57975da2c0f6d80d,2018-05-10 16:53:39,7.9,7.87
033ccfbdfc4d29677b7e1e6df3a82820,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-05-02 10:55:18,49.0,10.96
034198ae241b34a9bc0d85282408937e,1,fd4a96848f84ddaabcdc5bdbf831a194,165fc07beebdcb6190fba8a06db2a449,2018-02-06 20:30:49,89.0,12.75
034733b9cacb3d55bce1e49c422ae3e7,1,22594ba8fd9a72ad95d352929c821560,7c67e1448b00f6e969d365cea6b010ab,2017-03-30 12:41:44,99.99,20.0
0355ae43910316435f24cb54605a820d,1,d12ad7f92749db41296a64e02c0bd5c8,8b321bb669392f5163d04c59e235e066,2018-04-10 03:15:23,12.95,7.39
03572de4ee0598b00c48f6de965fcf78,1,e303dfa61ada1f0823b4775f192606b3,058cb5aeb36d7c0fcae20fc85d5e0a59,2018-08-01 14:04:22,148.5,165.32
037578a0b32fa190a1fe9f1de5fd3f30,1,8f3746a9c5411cc7cfb03660326cd189,9f505651f4a6abe901a56cdc21508025,2018-04-24 14:15:28,24.99,17.06
037ded3ba29ebe9a96acb1177cc52b51,1,f6ba4f9e6851627ea2d5ec8b06d471d2,6a8b085f816a1f75f92dbac6eb545f8f,2017-11-03 03:07:07,49.9,11.85
037e725440b59939735ae0aff888a015,1,1c33c71830d320620439a3236a1c4ae1,527801b552d0077ffd170872eb49683b,2017-11-23 20:31:15,108.9,21.25
03a312126d4985217afef2625df60af4,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,2018-04-17 17:50:18,1890.0,73.14
03a4aaab0b783a1be23b30e360c067d4,1,3516632e8f52b679ff83d1665ecc990e,e9bc59e7b60fc3063eb2290deda4cced,2017-11-14 19:15:39,75.9,25.81
03ad48120321b06697272dfa53deff2b,1,a7216be504e1ff211b67479ab193a552,a2e874074c877c5a05abae80ad6e488f,2018-08-31 17:55:18,69.9,21.13
03d3db2eb72705d4b4dd30987cf610f8,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,2018-04-16 00:15:47,135.9,21.88
03da04c1427d7b8bff38d76efca1029d,1,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,2017-12-21 02:17:46,95.99,12.38
03da04c1427d7b8bff38d76efca1029d,2,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,2017-12-21 02:17:46,95.99,12.38
03e533f76e0f8827796f3d0a45c61dc0,1,8bab563be2e3316280e3990af91da7b7,128639473a139ac0f3e5f5ade55873a5,2018-04-05 20:08:34,18.9,13.47
03e707d64a286c3fbad59b8c89cafd95,1,cd89ce90d4c33b04851f90bcf1ec521a,34056b8b55c1775a22af2331670a799c,2018-03-30 12:30:34,124.7,19.84
0420dbc50fc554e303e4b2d6b39063f6,1,7d854ab97c64ef9df2bbfaf332765786,aac29b1b99776be73c3049939652091d,2017-11-23 20:31:15,64.9,26.98
0420dbc50fc554e303e4b2d6b39063f6,2,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017-11-23 20:31:15,59.9,15.94
0420dbc50fc554e303e4b2d6b39063f6,3,fdba6f37e0258dbca54eb0ed8b293ae0,aafe36600ce604f205b86b5084d3d767,2017-11-23 20:31:15,59.9,14.72
042649285cd08ef7c546445419b43407,1,927225847efa8853ebf52c9b5b9b8cc6,855668e0971d4dfd7bef1b6a4133b41b,2018-03-28 15:35:36,59.99,18.35
04287a84357d7a29361c0948ee9bb4b4,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-06-26 18:15:19,42.97,23.1
042c384c3edbe39a47895217eb5e90a4,1,b3cd491b3a347c8becc23fa5515440f9,b6d44737c043328708f6749c2dbe50bd,2017-05-09 14:02:33,145.0,28.2
042cfa84b1415cdcea821bcbc1bb8f4c,1,03552ec45033c8658713c541f6af9f05,2e1c9f22be269ef4643f826c9e650a52,2017-12-21 11:14:12,54.49,7.78
043f43899c67438005004d160d18f55c,1,8032bb148ff355a9d402573fbd6c4b89,1f1bb1f0859883505541bdd6606193e5,2018-06-19 20:21:11,225.0,8.84
044406a115a855072a8e79d38f028a80,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-08-09 03:04:31,56.99,14.15
044496e055fca9c2f17e1309e77a48b6,1,b75bc6d95abd11862892008658b17f49,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-22 08:10:07,131.0,25.23
0449fc8e83f3042e2e415a2bc3f2a424,1,c62b9187381d86ae031b0bac9ead4b3d,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-26 08:52:48,230.0,19.49
044bcd01474ba715e7cb11d5a70ccf0e,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-29 16:15:24,69.9,20.06
0452166f3b0d8e378179ecea1efdfe05,1,40df4be4429553e18755913ac3cfeac5,ff1e15b778c700abdd4d239b81ac466d,2018-08-14 11:35:23,59.9,11.91
04689f2d82bbf4efb4cd3300961d4211,1,619d72a5e53d41d7646274a3fa20c2c4,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-06-15 20:05:10,79.9,15.31
0478ce23b7b39ac01b3bbd39109b083a,1,a8b0dd2c57b49b649373ff5a495a697e,8e8a7ce9f2f970dc00e2acf6f6e199f6,2018-08-16 04:15:28,135.0,16.05
048beca6ccda094fb80bbc704d7c493d,1,994e65eb77f3501f497e7fd860b0ea9e,79ed755314cfe6df0daef2c6cd3022cd,2017-05-05 13:45:15,159.9,13.7
048f3e9b77a965f84a501a7f29076128,1,022ff42cced44a2b2cca57061cabb526,c3867b4666c7d76867627c2f7fb22e21,2017-08-03 01:20:06,439.9,14.58
0499c7fe87611ea8ba76fc6ddceaad0e,1,282d6e7d6d123206300fc97fb779d569,14a08204d03bb6b6bde8029f801ae0eb,2018-08-06 12:05:13,69.0,15.58
04a59fe46fc5aa341da5378c195ed53c,1,2a15783d3cb601f8d9a6a86806b037b3,855668e0971d4dfd7bef1b6a4133b41b,2017-12-04 09:31:11,60.0,15.18
04a772c0620384a8776c4fbcf4af5c01,1,769083fbf5eb9f3f132a633cc9809388,1b938a7ec6ac5061a66a3766e0e75f90,2017-12-07 13:37:16,64.9,25.29
04b9ffa87087a2450449da3911146316,1,ef2fb3a493929907466587fecb5611e2,b2ba3715d723d245138f291a6fe42594,2018-04-10 09:10:20,49.9,19.32
04c3465b312fdf85de8e4cf4dc186600,1,47376be1404bbe927766e8a9011714cb,fcb5ace8bcc92f75707dc0f01a27d269,2017-12-14 16:54:51,28.7,7.78
04ca915235b56ef2ce81703cdaa6a24b,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-07-09 21:31:41,89.99,23.43
04e2943331164044ec43de08763717eb,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-12-19 17:56:28,23.99,7.78
04ee5eeac980a849efb5ac99abf87259,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-08-29 16:10:38,89.9,13.65
04ee5eeac980a849efb5ac99abf87259,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-08-29 16:10:38,89.9,13.65
04f6cdae6a85ade2864cd5fc811fb9ba,1,bae8ac5e125a98fe445bc17714104709,655220df33262c7e0c4949a147366f94,2018-05-18 11:58:42,139.0,41.02
04f6cdae6a85ade2864cd5fc811fb9ba,2,bae8ac5e125a98fe445bc17714104709,655220df33262c7e0c4949a147366f94,2018-05-18 11:58:42,139.0,41.02
04f6cdae6a85ade2864cd5fc811fb9ba,3,bae8ac5e125a98fe445bc17714104709,655220df33262c7e0c4949a147366f94,2018-05-18 11:58:42,139.0,41.02
04f92792b1960e9302825742e0751a5c,1,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,2018-05-29 09:14:41,179.9,66.98
04f9ef79f6d6439da363d065445c2325,1,ad21c6ffe97ed6db7a3d73b51bca2ee0,ececbfcff9804a2d6b40f589df8eef2b,2018-05-18 17:21:28,47.6,12.79
04fecddbcf23f16238f35a21291ab7d0,1,aeaada71da15f2adff3012724f9f662b,bfd27a966d91cfaafdb25d076585f0da,2018-02-05 10:30:47,99.0,69.57
0510f632b86f01064ebbde67deb63bb5,1,10070e29929f7c7d609ee3201f236b8e,8a130737016f838139d31878787a39c9,2018-06-29 00:31:25,95.2,18.47
051fcda88d997d3ff86012da2a556342,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-08-28 14:55:23,49.0,7.6
052121d17f8eab43c577497c9b1451e2,1,3a21e6f5a154a5b03b6edb8fc6b24c5d,bf3c6d2a28b2b5501e6c15448982dcc9,2017-09-19 22:05:50,49.9,14.1
0546ac640227025eb2df422b1f613f66,1,11fd9d7ba552e1d28872e008acf1e050,cb8bcce248bb1fb274ba762d8b971456,2017-06-22 15:42:59,139.9,13.11
0553f54e437f2d7fddccf81ae9a646c6,1,d5c263f4d651ba657c900ce70a4be7de,dd55f1bb788714a40e7954c3be6df745,2018-05-14 03:52:03,47.9,15.23
055b200c986fe0efa2547b28241c3318,1,443686a203341f24c2cead2297359568,f45122a9ab94eb4f3f8953578bc0c560,2017-09-03 21:44:42,105.99,16.5
055cfc7366f3dfdbca102536d95381bb,1,a7ac695869dbbe03164408a2f081e0e2,516e7738bd8f735ac19a010ee5450d8d,2018-06-11 19:54:53,79.9,16.53
056349f85a73d794119c4286c95a52de,1,af35be35db4ad0dc288b571453337376,d20b021d3efdf267a402c402a48ea64b,2017-03-09 14:35:09,10.99,16.05
056a1317ffaefaa2dff2d9ecb54fc7bc,1,ff5f8606556b625613f069a5a9a48966,8cbac7e12637ed9cffa18c7875207478,2018-02-28 15:35:56,47.5,20.84
056c68d093c100017aab1f00f260705c,1,dee86721a08f1d5b57abb73f61eea265,951e8cef368f09bb3f3d03c00ca4702c,2018-04-27 18:32:18,39.99,12.79
056ea0ed4a967ffdde98507a7d5656a2,1,84b28e3bb08a928eb998111b29adf0fe,e8b4225284fbb02d16f200513f1f395d,2018-06-06 16:31:00,261.58,40.69
05728fca024954ba1ce915ad5c94991f,1,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,2,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,3,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,4,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,5,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
057a97c066cbaf1feaba87f5422ce04a,1,2f178dc91b792930e1ff40a77a123506,75d34ebb1bd0bd7dde40dd507b8169c3,2017-06-12 18:55:16,399.99,23.6
0589d8b975f21fea2ad626ea99527911,1,ba01cebc5a3c2494d0a97d4713ec8938,a416b6a846a11724393025641d4edd5e,2018-03-06 16:31:15,201.34,25.96
05981a7bf1a18eb991af55a8a8dbdf83,1,e282624d8c82e04983f125e167eb4521,ea8482cd71df3c1969d7b9473ff13abc,2017-11-30 19:52:38,17.99,11.85
05bfcf9e287cad216cadb8a850f8db5c,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 16:05:52,249.9,17.59
05bfcf9e287cad216cadb8a850f8db5c,2,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 16:05:52,249.9,17.59
05f99bfc5053a88e0955bea396422a81,1,0e687d00ba3214b4aca6397a14d49373,4917cee8d902e13428c3ec4b1ca6f315,2017-11-07 23:35:16,159.0,30.15
060b8f810cc106b90824b59a26ceb0db,1,b87bbfdf00132276418f99d965fdf676,02ecc2a19303f05e59ce133fd923fff7,2018-07-10 22:31:18,149.9,27.35
0611e51b65ca1c2274c5a2463141dcb6,1,7bc637a5504e0cfdf08490124d681fd3,1987cd4be10fe09ee50454f9c354d1c6,2017-10-18 16:06:47,430.0,36.81
0616463c44a86e8478f9b065e17d7c65,1,134529314360d3cb9e5e052b0b7b4b39,8648b1e89e9b349e32d3741b30ec737e,2018-02-08 00:09:43,45.0,8.27
061eb3fa9ee22a8dc3c90060e5a637c9,1,a95b8621d9c2434bd66a426fa6dc959b,dfa0c4c6229ab200a4a1336b4d7128ff,2018-06-05 12:29:37,49.9,15.23
062bddc5be851fec2b59598cc33498cd,1,b1035b3d307f0aeb6157fdd3e09f8119,0873d9f8f36123f8d910f4760e788cfb,2018-05-11 20:35:27,1520.88,28.53
062fb51d4257a8a7ef0bb5df1becde54,1,3470ec574925a96bb8480140fddb1050,76d5af76d0271110f9af36c92573f765,2018-01-18 13:28:40,21.9,15.1
063de687a6d9389fb6f6934d19d447f8,1,f8b49b0f49ab5467c1d3685cba5d9190,08ad4ac1388e4420ca531c3edfc46198,2018-07-04 21:50:16,43.44,8.46
06a1b81d611c5616272de7c53c41472e,1,adc32eb18332c495cdfdd97d01520d80,8648b1e89e9b349e32d3741b30ec737e,2018-02-15 18:55:38,108.9,10.18
06a55b1772ae6b58d1483030c97629ae,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2018-03-08 02:50:39,69.9,17.74
06a6627d9cc91a04e9d146bf65fee0a2,1,996ae0a67e63b78b427a1f8d07543e86,dc4a0fc896dc34b0d5bfec8438291c80,2017-07-20 10:35:14,99.9,13.72
06aa0aa8c22027ebb953d501c4238512,1,cd2c0529e45020c77a7c05b4ef2408fd,0885aaf116795758dfeb5f1032487bcd,2018-05-02 20:31:06,69.9,8.88
06b29dbcb820a53c15525933a91ada27,1,c7e02747ef9366a4fb7f4ac4fd261c36,974cf2cb8f4b7add98709c30df02fe10,2017-10-22 22:49:29,96.99,13.7
06b2c7035561ef12b16045ef4bf459e2,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-07-11 17:28:03,52.9,15.12
