review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
1b0193dec8f270afea83302dc238f7e6,b26281af4e5c3a50b10887f626ee883f,1,Entrega Parcial.,Efetuei a compra e pagamento de duas unidades e recebi apenas uma unidade. Aguardando tratativa.,2018-05-05 00:00:00,2018-05-08 11:19:49
48453a13017656bf867e2c2ff88672d8,e6be529ac8d87744b406d4e03a8fe2be,5,,,2018-04-05 00:00:00,2018-04-05 20:50:50
70e911b9897120cc31ffb9b20e0e1055,ec5c62e3694f59fb2e2694eeea5efd99,5,,,2017-03-24 00:00:00,2017-03-27 11:18:08
b7d03880a3ed8bf093567e511703378d,f01954cab76ef5d938d291d2f1d201e5,1,,"Não foi entregue, a primeira vez que acontece isso.",2017-05-18 00:00:00,2017-05-18 23:27:28
35ae251380ed456cad351fdf80beeb88,42d0d6be3900c1f50190096f216695b1,5,,"só acho que poderia ter comprado mais cartuchos, mas não as fiz porque cada cartucho veio em um frete diferente, coisa que poderiam ser colocados em um único pacote, o que baratearia o frete.",2018-01-16 00:00:00,2018-01-17 02:55:12
2dd17197d2b15c3bd0163a718705844f,6eeedb3e16d8072305be02562c253602,5,,,2017-04-10 00:00:00,2017-04-10 22:44:12
4c0f1bafc8726f10261a3858445102c0,df14bdc601f10bff4d2757a9710be81f,5,,,2018-05-15 00:00:00,2018-05-15 20:29:46
6aabdfa02c0f8e0fe882c312863a3be5,cc378c27f87ead12f2c154eb5fde22d2,3,,,2017-08-10 00:00:00,2017-08-13 03:10:43
acedfbfb8b4d555c64ac50f469a077b1,8b2a3c0228399148a783f5ed8c1ce83b,5,,Parabéns ,2018-01-31 00:00:00,2018-01-31 22:25:03
dda0c4b086e775233a80b0e3c119e8db,a6891e28ce17d3ec9391ae48c5a321d1,5,,,2017-09-07 00:00:00,2017-09-08 17:19:25
811154e66275f1fe9aa010a9bfc5aaf9,674d4392ff644f0fba9c04e010843951,5,,,2017-03-29 00:00:00,2017-04-01 19:26:49
12bb7793384d3ab81de45068d3da0012,02de39953ce1cf1f7c6d46aac400ee82,5,,,2018-07-31 00:00:00,2018-08-02 19:02:01
179527c47972453d440d9f65626945e4,20c60f23d0f1231ad895fde039554666,2,,"Comprei 2 relógios, mas só foi entregue 1",2017-07-25 00:00:00,2017-07-26 00:16:24
af38d42b6d29ac203b6dff3e1cc7bd68,a8aa2cd070eeac7e4368cae3d8222e2b,5,,,2017-05-17 00:00:00,2017-05-18 12:23:21
c05541493df4a00ecf66076ce9607aab,7c1336779536fdd545a35df012e0ed5e,5,muito bom,,2018-07-24 00:00:00,2018-07-25 16:07:16
1bb3b0d6a428cfdcf089dacd86b2436c,470ae997eff151effb3503add146880b,5,Entregue no prazo,Super recomendo os produtos são lindos!!😍😍,2018-06-07 00:00:00,2018-06-08 03:26:08
b8a2743d253ba5187a567d4434c84399,7729bd24067381622a58a0231d77fe2d,3,,"Motor ótimo, só não vem as cremalheiras junto!",2017-04-05 00:00:00,2017-04-06 11:41:11
ac041a317017c894baf0ee835d3c3644,e7d112a19f81eb693360bd433f03625f,5,,,2018-05-24 00:00:00,2018-05-28 13:40:40
221f207f3bfa2341ed277a3fe4ad3c58,b197c69f9dfbfc27ce0254caf81ea16c,3,,,2017-07-29 00:00:00,2017-07-31 13:43:25
688b2bfdd4f8aa20867aac192c5f5d55,5a31618943d04d72b8c0762b43df48dd,4,,,2018-07-07 00:00:00,2018-07-10 12:10:41
47fd4f9a759fca9c3a0ba91f24c42207,5cd1e199b5a1a3c27407766b2788851c,5,,,2018-06-28 00:00:00,2018-06-28 21:30:27
2dd58c1795a60f1348580de19585b111,89035fb6f9ed1693ad716ef81c18cdb2,4,,legal. tudo certo. entrega rapida,2017-10-14 00:00:00,2017-10-17 15:54:46
2bf5df7780f79084207655a0e335b457,94cab359d45ddd582953e6e793a9724c,5,,,2018-08-10 00:00:00,2018-08-13 13:04:45
e87a783c0914ab1bfbd4e45c9d7a1ae7,441162f9a6f1fb44588dea0f47eb713c,4,,Produto entregue antes do prazo. Bom custo benefício. ,2017-12-27 00:00:00,2017-12-28 01:01:26
5ffaac0dd19d528d8a32f95baa2d20cc,c1631d116303f21075fc2d55b4c6e7b0,5,,,2017-03-18 00:00:00,2017-03-18 19:33:18
9ca7a6782e054c92e56da06bb84d9a52,404e2c2a9c8b32e2c57597440e356f2f,1,,ainda nao recebi e a ultima informacao sobre p produto e do dia 08/12/2017.,2018-01-04 00:00:00,2018-01-04 12:12:16
c9d99455198b29f3ab48668a0236bd82,2cb2f557ab7119a8f1e9e00b7bf75547,5,,,2018-05-12 00:00:00,2018-05-14 14:59:57
f47eee9d6c0133adfcf75824e3edc5ea,69df6146503dba833ea2ae56237acd97,1,,"O PRODUTO É BOM, MAS QUASE 2 MESES PARA RECEBER !!!!",2018-03-20 00:00:00,2018-03-22 16:57:56
112b10f14456a09a349979f161284f45,ad267363f417fe1945d534f8df659562,5,,,2017-08-25 00:00:00,2017-08-28 13:49:00
6b0dfdca949bbb97cf95a561caafcca4,2f4ff136710d68728b138325f3a65eef,3,,,2017-06-21 00:00:00,2017-06-27 23:20:55
efe79a918cccb989b217cb4a3d0ce7eb,40237e91fbaa88e62cdc9397b2e3343a,4,,,2018-07-25 00:00:00,2018-07-27 20:32:10
ff669e25464a56198854a4737c826a00,5cafde3fdf1a583c0a5d7fdc7b526ad1,3,Bom acabamento,Não instalei ainda,2018-07-12 00:00:00,2018-07-12 21:58:19
6cdf7d7502c34d7ae8bd96243a397100,5a670c4229b1cbe58d67f3afde248f75,4,,,2017-04-19 00:00:00,2017-04-20 13:42:07
27764bf5e94477f2a9f5fe75abb661ac,b948b354fbf88e12e43fc0877623eef9,5,,,2018-06-26 00:00:00,2018-06-26 22:01:25
c45ae2cc19fa8d1ba41e539a48f7da5a,28f079a1f1568fda3a17841d6fe48390,4,BOA LOJA ,"BOA LOJA, CUMPRIU TUDO O QUE ESTAVA NO ANUNCIO! A ENTREGA FOI SUPER-RÁPIDO!",2018-06-24 00:00:00,2018-06-24 21:56:07
3eead980e8f1beb7b5316f61371a8243,efadf4336d9cb2a9d13f4472921bef2a,5,,,2017-09-07 00:00:00,2017-09-08 15:07:29
e511d5364f55ed89de3a924f840c9b8f,383ba1470e3ace2021f232303b6d4097,5,,"Ótima entrega, rápida e objetiva",2018-04-19 00:00:00,2018-04-21 21:48:39
0a5d09b8756d5e3b6effecb5986e394d,9682a979182968d8d0b1a356f8bb330e,5,,,2017-06-17 00:00:00,2017-06-17 23:14:59
e40bd1d846e2209ea14285c82cd049d0,a7881f54a20f4f7547971f089438b078,5,,,2017-03-31 00:00:00,2017-04-01 03:30:40
9268d31a6d7eef8d53e04771f1e265b8,d80b2f94bd1ae8c94f10c5084b1ee36a,5,,Entrega super rápida! Produto de acordo com as características descritas no site! Excelente!,2017-08-16 00:00:00,2017-08-16 22:09:15
e2491f28bd9cea29d94282c7db301593,a88803b061dbc43656aa2d377b834e4a,3,RECOMENDO,,2018-05-03 00:00:00,2018-05-03 20:23:34
4bc94a13b4dc1784656510293278f37b,6ef6c0a23f7f0b6bbe9dfbc5f22b56c6,5,Entrega antes do previsto,Produto ótimo. .. chegou antes do esperado.,2018-08-28 00:00:00,2018-08-29 00:41:47
29fb1f92e07a0c392f0333e157ba31af,83e24dbe6e1a79765dd6f8b91066ed00,5,,,2018-04-18 00:00:00,2018-04-21 18:49:51
53b02faa78b46f14bdf9f283a38242a8,afa4f45747006532ff507b1a527f6642,4,,,2017-03-30 00:00:00,2017-04-03 15:24:53
642be66d80f7dc6f5947f84daf557d4b,22df89b611e2a03b4957043cf949e51f,5,,,2018-08-28 00:00:00,2018-08-28 13:07:10
89744e2f94c906230675fe09c982b7fa,9527361365d330ea8c6064333750b909,5,,Veio certinho e rapido boa qualidade!,2018-04-13 00:00:00,2018-04-14 12:19:32
8b966e3d0515ad0d17b1f925a70f890c,261e71d2349c713eafa9f3df5972b95d,5,,Excelente.,2018-01-31 00:00:00,2018-02-02 22:37:57
d28e1eb3775ed44c9bd007dd301c7bae,a014ab9c0e9c112b791293dc9ec38320,3,Capa veio na cor errada,"Comprei a capa de cor preta, porém recebi em 23/07/2018 na cor branca, gostaria de trocar, visto que o produto veio na cor errada.",2018-07-24 00:00:00,2018-07-24 19:09:01
0cd0db486b98d5fa0d77f79ec4027c5e,d74cdf7dea16668a34d57964004f0e94,5,Gostei muito do produto ,,2018-06-26 00:00:00,2018-06-27 14:07:10
81a57c09af35f9736f760b6ae16af118,167d05678f810589a854d30460ae62f0,1,,"Demora, produto nao entregue!",2018-03-07 00:00:00,2018-03-07 15:26:21
a59277055ee75dc9a536fd48e9c2946e,f0fbc60d51bb40c156688d9ce008237f,2,,Foi entregue uma quantidade do produto. Sendo que pedi duas quantidades ,2018-01-31 00:00:00,2018-02-01 13:52:17
4d0874ad28b1abd8cc21539617c682e7,d1317386b0c2c4396a15bc89ec59b04c,5,,,2017-10-26 00:00:00,2017-10-27 10:23:40
9fb40911b4fd46e3892da8fdc7dbe5c0,a4521fa62b4f3bbe260aecf4dbc78935,4,,recomendo,2017-11-03 00:00:00,2017-11-06 21:31:59
e8995c053d3db2d9c07407efe7de52dd,aa04ef5214580b06b10e2a378300db44,5,,,2017-02-08 00:00:00,2017-02-11 12:37:36
2583de5c6e9a468230d34d84b7e6a773,0c3190b4838c596fd1d6cd74e0436120,3,,,2018-03-07 00:00:00,2018-03-07 20:42:56
7e1c9aed5a984e713d373ec31c756f44,fe60bad9c284d296c50b267f32a70da8,5,,,2018-06-23 00:00:00,2018-06-24 23:24:21
047e5de635c9597e36880b047a43284d,e8fba7de8823194ccf9c1f2d52123bee,4,,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom",2018-08-21 00:00:00,2018-08-23 21:48:26
5c23f55fe5295590c8e0928be201e15c,7193174cc8337ec716bf7bef671ff759,5,Ótimo produto,,2018-06-27 00:00:00,2018-06-28 16:11:15
4ae27b71d52f5e00dfd42d7a2e555077,1452442fe3e8cc6d3a1a8d8fc92dc019,5,super recomendo,"muito bom produto e chegou perfeito
",2018-05-01 00:00:00,2018-05-07 03:16:27
4ce0959b9c77f8d6ab978aab4e63aafe,3223fda0de8d832b8e1224f6add1245d,5,Muito bom,Perfeito,2018-05-09 00:00:00,2018-05-12 15:35:42
8405ac15950641d7378ab0f2bac5e592,d5d0829757e3f168a603b3c272d96fff,5,,"Gostei muito do meu produto só acho que
os panos poderiam ser maiores, mais está
Tudo certo....super recomendo este sitie,
entrega muito antes do prazo...com certeza irei comprar outras vezes.
",2018-03-16 00:00:00,2018-03-17 11:54:55
1c40e29290a1f02915bf8a05196da48c,08ea06da9974b971f8fad4929380e24b,5,,,2017-12-14 00:00:00,2017-12-16 21:02:57
0cfd1e1f5df30aa51419c8f420f2ea2b,f06f8d3837dbab6729adfd09ba404938,1,,Recebi metade do material.,2018-01-12 00:00:00,2018-01-12 21:22:37
3bc286fe30d0f8c338d715b55ac2deb5,6c4b00d2f2c7cbac0902dd6367da9f97,5,,Ainda não abri a embalagem porque vou dar de presente. Mas recebi antes mesmo do prazo.,2017-07-12 00:00:00,2017-07-13 19:13:19
8244aa363471f6e4cc289a6e3df69cf0,f4e8bc6ae51a675b5d9ba08f3a4adf23,5,,,2018-05-29 00:00:00,2018-05-29 23:21:15
d53d6d8819cf34d405434432c234a0b4,42f364e1317053c36378cc534b19ab6e,4,,Material de boa qualidade e bonito..Só achei que fosse maior!!! ,2017-07-13 00:00:00,2017-07-14 02:18:02
182ef9e197469987085e5e9f7c60efc4,7c927a3dfb1af7e87c6a262fc4b0a8fd,5,super recomendo,produto bom gostei muito!,2018-07-25 00:00:00,2018-07-27 17:20:04
e2b8e7ace19be686157be608e40c55f3,1b74651a2ec8ee2d9e115d444f07f019,4,,Entrega rápida e produto muito bacana!!!,2017-12-05 00:00:00,2017-12-08 11:01:48
2c5a025614bc11b9923537d961d1443b,7e22f51e3776fdeb688dfb2af5bc7147,4,,,2018-05-05 00:00:00,2018-05-07 18:46:43
f1aefb9b3293cdea695d8dcb63c2f842,b811c8ca07716586e80c0bc4f2a6e39f,5,,,2018-05-02 00:00:00,2018-05-04 09:26:15
a34ba33faede53b2060490a1439bf425,08158c9f50214fc5872aba47814160e7,1,,"Data prevista para entrega 17/5, estamos com urgência desse produto e nada. ",2017-03-28 00:00:00,2017-05-18 11:21:01
a53bd8ba9c9634b500a0085714b18bc5,9a7c4a07a4b1d502cdba82f5b60123ab,5,,Recomendo a compra!,2018-02-15 00:00:00,2018-02-18 13:41:30
bbc9ad3de2911ece9a362ba234f6003b,9a94ba1f0117af7f8ff3a87cfb5b7054,1,,Mais de mês que comprei e não tive nenhum retorno. ,2017-12-15 00:00:00,2017-12-15 08:53:26
6515636311fe4dd195a13b0a36f431c5,7d9c214c1febcd31fd655b4853bf3c38,5,,,2017-07-06 00:00:00,2017-07-17 02:28:59
399a83ec3e66d297f107416a36050b2b,f5245f2d90f66a49a3eb0b86380ef720,5,,,2017-06-01 00:00:00,2017-06-05 01:15:20
1e972e14bb9d496fef92eddd3dce4cef,b2ac7b0754b724547abf07a172a45bf4,2,Não chegou ,Eu pedi dois kit e só chegou apenas um o outro não chegou ,2018-08-16 00:00:00,2018-08-16 12:47:29
442073e0e9c6cbdd830262e6e4d9e811,a84c6f3ee879e72955a3fcaa2dc55771,1,,"Não foi entregue a chupeta, veio apenas o Esterilizador a Vapor para Microondas - Philips Avent.",2017-04-28 00:00:00,2017-05-01 12:44:11
97a1e24c2ae1fa7f655f817c0010cf8b,08f5487befe25744feabb3203a4dc09b,1,,"Indo para 2 meses da compra e até agora nada do produto. Simplesmente péssimo, não recomendo. ",2018-04-04 00:00:00,2018-04-04 12:35:14
b07a1d28faa5607efb6fa3d365a84ef1,f85406a2bb15eead2488ba5e488dbaa9,4,,,2018-07-31 00:00:00,2018-07-31 21:04:25
e0f14df5599537314f2fb90d3102a3d6,a719d9c7b821a18da2ea4ddba7f3400d,5,,Produto recomendável ,2017-09-26 00:00:00,2017-09-27 01:21:16
300922ed651d4e16c7b9fc97435b1a10,fdbd371c335ecb94ccb8a65c37d8ebba,3,,demorou no correio para entregar,2018-01-11 00:00:00,2018-01-12 22:25:11
a680a3d25f6ed03cb95ee27381b9226a,ded23d37cdcc25b37b4473b7be770cb2,5,Excelente,Adorei,2018-08-08 00:00:00,2018-08-08 15:44:45
273cfd21e07bce346c074371d8756e75,4932f0177140a9a8b32264ac6f41ac5f,5,,,2017-05-01 00:00:00,2017-05-01 22:19:55
ee4e8f9fd8213819903417595a9f9c04,b07abc8b9acaf00e79b4657419f469f3,1,,"Quando fui comprar o produto, dizia que havia em estoque.
Quando comprei, o produto ficou pendente pq não havia mais no estoque. Porém foi descontado do meu cartão.",2017-03-30 00:00:00,2017-04-03 21:23:30
5697ff38c1fe9b443920d3f190dcde39,fda140e135ccab872e95fb03e76ba27a,5,,,2017-10-12 00:00:00,2017-10-12 17:43:14
381e5a0339dc771f17afe88250d4dfda,d5cdc053cdfd98fad4a2330ff501852e,4,,,2017-05-17 00:00:00,2017-05-22 10:02:31
f71b45959dd04bebd3fb1964d32120a9,2e3d25ae760b48fda536f1be145cab46,5,,,2018-08-07 00:00:00,2018-08-08 10:31:49
7af75686909a3b2294d9a8c139a6a798,c7e3603d9e577642558373a0e3eed860,5,,bom,2018-03-04 00:00:00,2018-03-06 12:32:46
990273969247adf5b649b31760f9ec49,d9290c1449b2c21f3c4b9efe267c8173,5,,,2018-08-23 00:00:00,2018-08-27 17:58:32
f967f6fd5305392d7623043f6ad13987,24be8b5db4950507d07bf5797c5de555,5,,,2018-04-29 00:00:00,2018-04-29 22:11:52
708506c2a187d9c8b36aa4f5f87054c0,d2c902f172e80f22126d53d9ff7871b2,5,,,2018-07-07 00:00:00,2018-07-07 21:42:25
5e44def479b54cdc01f62c2c4e574ac7,4162db4ff964981d38bc20ff6818d268,5,,,2017-06-28 00:00:00,2017-06-29 12:09:32
94151614bd1d3cf4b35c8683231d893f,e19a8635d806af6ae2d20b3de998b0c8,5,,"Entregas corretas. Antes do prazo estimado 
Melhor preço da internet.
Amo comprar com as lannister,tanto no site quanto as lojas fisicas. Sempre tem promoções..
Muito obrigada muito satisfeita .",2017-10-07 00:00:00,2017-10-07 21:46:54
a579b1a3a3dd14efcac9cd79b1a2d9c0,caeb9def6ebb2881fa87b103e015e814,5,,,2018-03-01 00:00:00,2018-03-02 11:19:33
f179f37ab67273e58097abd9c0cb65a9,0b020adf769218b4661b301ce96c0ca3,4,,Produto bom correspondente com as informações fornecidas mas gostei mesmo foi que aentrega fui super rapida apesar de um erro do correio. ,2017-10-20 00:00:00,2017-10-22 18:11:20
2a327dbe9458ce70806d34f9356aca46,484f11db440188250fec53abd4283294,5,,,2018-07-06 00:00:00,2018-07-08 21:26:12
7cadd69d6e914b75d130c1dd0caf0d79,615774e695ab140dcb5e1c0aeb15b9cc,4,,,2018-03-17 00:00:00,2018-03-19 11:24:06
bab6ad2691b15902e1517c8a274fe578,07294ed0ece67bb004a4813c77dfc3e3,5,,,2018-07-26 00:00:00,2018-07-27 17:33:52
3a6d1695936c903928637a5dfecb725b,0d6b94a6fbdff968503c0aa3e7bffdbf,4,,o problema foi com os Correios que continua com um serviço vergonhoso.,2017-08-29 00:00:00,2017-08-31 11:46:47
9cdced96fd462423008deb7c988629ab,9fbb5a7911ef83cac2881f1bbdaf7812,5,,"Chegou rápidinho e em perfeito estado. Recomendo
",2017-04-19 00:00:00,2017-04-23 22:33:01
6d9f34480d47d5ce03ef8e04f32c94ac,75b7d764765f4cf3a5f03e7f3f35319f,5,,,2018-02-02 00:00:00,2018-02-02 22:04:52
eb8e4184e26195e3df96b3cb4e5fd751,13fc19d5bc2bd52fce8baeb3f31e5dd6,5,,,2018-07-28 00:00:00,2018-07-30 16:48:32
8036aa134d90cc90de122b4a5d5e6ff2,4c23c4164a5456caf473aa274df8b8b9,5,Ótima qualidade,"Produto de ótima qualidade, fácil instalação e entrega rápida!",2018-06-28 00:00:00,2018-06-30 18:55:18
98eb570576145a526903ffef8ab09930,6c27984bddb654e222cd1b9a238d2e74,5,,,2018-06-05 00:00:00,2018-06-05 19:45:18
